,cluster 1 qvalues,cluster 10 qvalues,cluster 11 qvalues,cluster 2 qvalues,cluster 3 qvalues,cluster 4ER+ qvalues,cluster 4ER- qvalues,cluster 5 qvalues,cluster 6 qvalues,cluster 7 qvalues,cluster 8 qvalues,cluster 9 qvalues
GTP hydrolysis and joining of the 60S ribosomal subunit,0.987488078078361,0.3285289677823041,0.3012475178972396,1.0632393424054338,1.0181823607166067,0.40698362075531336,1.8181657536994091,2.602094270400039,1.5310874631776121,0.7576918617563779,1.1929833291981145,1.114236028408231
Cap-dependent Translation Initiation,0.9607667210578421,0.3256836292814956,0.3012475178972396,1.0814842643708649,1.0461404212670677,0.41620041195278834,1.777858022507267,2.5792385901293238,1.5501652386488978,0.7631251606162578,1.1947035334898175,1.0910730064332979
Eukaryotic Translation Initiation,0.9607667210578421,0.3256836292814956,0.3012475178972396,1.0814842643708649,1.0461404212670677,0.41620041195278834,1.777858022507267,2.5792385901293238,1.5501652386488978,0.7631251606162578,1.1947035334898175,1.0910730064332979
L13a-mediated translational silencing of Ceruloplasmin expression,0.9393782736388775,0.30956361649862585,0.3012475178972396,1.0768695705565499,1.042070182787076,0.41629961325132986,1.7918754009959743,2.5174104279178393,1.4976686819993263,0.7448080659072946,1.173480444322254,1.0413121433971595
Events associated with phagocytolytic activity of PMN cells,0.9375596345686812,1.0694358620945759,0.3012475178972396,0.8320994442288664,1.2711725614404557,0.5702205704764364,0.4688274655367909,1.1545086970813523,1.2739842103151944,1.001158163718216,3.179329607321954,0.8143363043320032
FCERI mediated MAPK activation,0.9205273836931328,6.73378096513346,0.3012475178972396,3.0251937684911168,0.7933688954423049,5.2574635858894,6.749183155358345,2.700710392220995,4.772093958450605,6.82675000685646,22.327273505378237,1.0910730064332979
HuR (ELAVL1) binds and stabilizes mRNA,0.9147071336383816,7.575454415406558,0.3012475178972396,0.9602096980219182,0.5346817356794282,2.158685015835601,1.7200116378871966,0.7572572476237841,0.36297143130542403,3.4206858202500348,2.2875957768800474,4.344484345839098
Biotin transport and metabolism,0.9019176409451616,0.3979857496058167,0.3012475178972396,1.373959495303254,2.993362175013343,0.4615538745127347,2.1778957048263834,3.683749730952155,0.8812252209823055,5.813407378527629,9.216336148236246,4.869106792869352
rRNA processing,0.900149396022194,3.8976828830984878,0.3012475178972396,0.31139009791368893,2.5139968886349995,1.0727111617787337,1.0376135467022944,0.46895535589813575,0.324426619441595,0.4160230175026146,0.37594422811179573,0.728066199430397
Transport to the Golgi and subsequent modification,0.8865033753213318,0.40398249501979,0.3012475178972396,0.3314579582248474,1.025829713229817,2.0294494030194863,0.493035254632223,2.650392794666504,1.0954365518147913,2.012752588702222,1.431786231697763,4.060870262425666
Rhesus blood group biosynthesis,0.877879585179868,1.4764095379429836,0.3012475178972396,0.9775194001077314,0.31457652104306116,0.8505298247948816,0.8222806738183512,0.45304901593939834,1.0404210635235576,0.5102496917836401,0.5685040751424373,0.3433295604591306
Formation of a pool of free 40S subunits,0.873211096285631,0.357210795303307,0.3012475178972396,1.0402287354161601,1.1361119032591958,0.4515344131602317,1.7002355078640803,2.3315993532150787,1.4233381835060694,0.6927130096248086,1.0830542928663467,0.9805905131353098
Digestion of dietary carbohydrate,0.8695328288069791,2.2789080882589556,0.3012475178972396,0.9885348274983113,0.5208609296132111,0.5984927697290736,0.818438976895251,0.46602250945082224,0.6375730280707007,0.8760460720391666,0.7810131762788274,0.40730005038301825
Peroxisomal lipid metabolism,0.8668368135523017,42.75815513520967,0.3012475178972396,0.7496744886546542,5.772603208948113,0.8339517758227949,9.345530995483514,3.884278423247701,1.5516578371004022,5.811373063337345,10.859709939157463,1.8564683916303932
ZBP1(DAI) mediated induction of type I IFNs,0.8660881731240174,8.276425504192053,0.3012475178972396,1.1856294161010579,5.209822335713991,2.8319297781945796,0.5003939262962412,0.3518174932550868,0.8061488455497576,3.8757327637646757,4.620513500640351,0.42872937817042345
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),0.8645925367190929,0.37676120228669024,0.3012475178972396,1.0768695705565499,0.9146722534638627,0.32853333109374255,1.9923495681338925,2.5106517389074487,1.527664202615756,0.7219645910878356,1.1807413032499166,1.107264569429104
Nonsense-Mediated Decay (NMD),0.8645925367190929,0.37676120228669024,0.3012475178972396,1.0768695705565499,0.9146722534638627,0.32853333109374255,1.9923495681338925,2.5106517389074487,1.527664202615756,0.7219645910878356,1.1807413032499166,1.107264569429104
Gap junction degradation,0.857075702620272,17.59787109700212,0.3012475178972396,2.5936250010560262,1.9444344407033767,5.744740146455068,16.54715998100881,8.454815860899963,1.2464984581131857,3.073095266114566,0.7999778738072854,5.601823868042512
RNA Polymerase III Transcription Initiation From Type 3 Promoter,0.8496010920345597,3.6258965433272135,0.3012475178972396,0.49358314919474194,0.645007948907248,2.462830520114967,2.598265902087998,0.585345900080577,0.6829125149760686,1.0150511331238474,1.794632226291928,0.9269923289925088
Digestion of dietary lipid,0.8469480629255359,5.192040723709173,0.3012475178972396,0.4275869922774675,0.37339437820794297,0.40698362075531336,4.9175573924866,9.195471204060095,0.6156846984487588,0.38126237603025137,0.6406423698988117,1.5987844617851288
CLEC7A/inflammasome pathway,0.8215573261999733,4.102609852940406,0.3012475178972396,1.7475198996615393,14.858103136974117,10.821673921172625,5.820489871034369,2.354780284869482,0.6384834081699158,5.143034009149336,13.01330178273365,0.7896221713497563
Initial triggering of complement,0.8208402181382736,6.4754554023645134,0.3012475178972396,2.874862268900971,5.129644738003272,3.5094058252656133,8.904203868755891,2.4462323812598097,5.2475875963742435,10.123972324339306,31.473609869311353,0.5957561229762535
Interleukin-18 signaling,0.8079793882821427,11.449156303212256,0.3012475178972396,0.45829847745021296,2.739334159040314,10.141242170190926,11.819935589883217,2.749797936309412,4.9600034020105035,0.7151310890888343,11.085389549426658,0.4503569618465327
rRNA processing in the nucleus and cytosol,0.7952468324926507,3.634964943823635,0.3012475178972396,0.32786912741704255,2.309128613944589,0.9767253966673255,1.0826336571769626,0.5442372582953646,0.36164984986302473,0.3801411141191364,0.33367791993988155,0.6559118373387621
MET activates STAT3,0.7762768088491588,0.31645413375550224,0.3012475178972396,1.829106210741921,2.2500545777571195,1.5165848224826879,0.33374928936195986,0.3390371473226121,1.5051334260599987,5.793218883363441,15.00534885571967,5.278965519611322
Synthesis of 12-eicosatetraenoic acid derivatives,0.7640852184386122,1.67781366125629,0.3012475178972396,0.9950314511814491,3.0928315669290694,1.8785759734008198,1.7082277604801201,2.4569315351151655,1.4019940848202168,1.244617433113535,1.4840750522959698,0.6034289847634202
RUNX3 regulates RUNX1-mediated transcription,0.7640852184386122,8.917639222031584,0.3012475178972396,0.5771676001693348,0.6407165019636456,1.4812845553335159,4.463070606278734,1.1849896538166729,1.127778272909583,2.44106949038048,5.272280963615113,1.0032321109161415
Eukaryotic Translation Elongation,0.763409209365248,0.3048028800745879,0.3012475178972396,1.0100371145239253,1.1305317208386876,0.40838342626679847,1.8145116968127564,2.1123707862109824,1.3877221732911384,0.5793481845090795,0.9649771046957257,0.7712573929260637
MET activates PTK2 signaling,0.761837388541825,0.3863646216169507,0.3012475178972396,2.233420170259836,23.10360087208569,12.348129742719888,8.827086813602204,15.590616337046727,2.497044284312503,4.102114780638367,7.736766111580692,1.2534965003545977
IRF3-mediated induction of type I IFN,0.7602680482203811,2.70032343411911,0.3012475178972396,1.088126910343204,0.32517049350525057,0.5151464256083688,2.2955285463858406,0.9864324530517781,0.48282277705224996,0.9774938571701234,0.8996678948370447,0.4030700361851271
Defective CHSY1 causes TPBS,0.7551326457578043,1.2369153558101675,0.3012475178972396,1.372149715708342,27.338880058810723,16.34780359038155,9.167571201143868,9.029288302226366,1.8436850310824688,4.47991872911209,5.269501082102181,0.37722773277256444
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),0.7473624650060289,0.3194358230818734,0.3012475178972396,0.9775194001077314,1.1365328291614485,0.396774460435672,1.7981909793489605,2.154696120364074,1.3696608319850645,0.6065128673697118,0.9443104385653764,0.8730147818250735
Eicosanoids,0.7466988391661227,13.95336314752075,0.3012475178972396,2.3114105039475037,6.255230595822586,0.5227131653412064,4.349579146321367,3.8465728040658997,3.015969106820238,10.065472067794605,15.410562231232042,1.2568004958390153
RUNX2 regulates genes involved in differentiation of myeloid cells,0.7451523415273406,0.8140313320591065,0.3012475178972396,0.7787484725210561,3.723492715867105,2.1396630316590635,3.6516457260121884,2.9913350027871264,0.6214472916061566,0.5809087485092304,0.6843053914617038,1.9558756421700032
Proton-coupled monocarboxylate transport,0.7409658443367624,2.598203561866793,0.3012475178972396,0.8750772898666077,1.0806061451173328,0.6009122579482042,0.8815923230466216,1.4527757663197496,0.7173421041105738,0.8595915986148667,1.037173496423292,0.6788899198001581
Creation of C4 and C2 activators,0.7350433849522291,4.803727921105749,0.3012475178972396,2.5179584502950187,0.9058854652095077,4.442478173624415,6.435883870350793,2.624074233272646,4.282346673824986,5.931084350711013,21.287218443580546,0.8226947600282508
Peptide chain elongation,0.7285023667170802,0.3226524024564696,0.3012475178972396,0.9379899973955889,1.200221827294743,0.437010300830064,1.8164639635515885,2.0893207867643224,1.3395822772925323,0.539008952446469,0.8693209271405089,0.8450718210086889
Collagen chain trimerization,0.7285023667170802,1.0320676252097192,0.3012475178972396,0.9489436187154476,19.821916961779856,11.871526841289377,8.641503679124172,11.216530904427609,1.3172502824639611,2.9831358478854457,4.624499269287418,0.4326388773908356
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",0.7243798226968351,44.585642276286706,0.3012475178972396,0.4548809603840231,1.6361353384994037,7.841042793956908,18.12661319347878,14.434063471772486,2.6514187720147184,2.5704058783265937,6.028187368700434,1.3396759478818394
Viral mRNA Translation,0.7133835669879706,0.33294822201272145,0.3012475178972396,0.9475383177411689,1.1827127861743114,0.4246501599096085,1.808411954727527,2.0995203097601403,1.304210988609495,0.5493726984355811,0.8701664724873395,0.8279155051770056
PI Metabolism,0.7007960665668129,13.563026935754808,0.3012475178972396,0.3724355325423852,2.8646691069859056,13.18160080141752,15.906937394994195,7.958743826245431,0.3318502128275342,2.5375275198090566,0.4803081731368437,5.4069637125195475
mTORC1-mediated signalling,0.6833265996595093,3.29457027979066,0.3012475178972396,5.414572243260742,12.390828525242613,5.2574635858894,2.810536316586405,4.1500201764117195,1.0075185145496142,3.430528987118256,7.781873400150759,0.5307470000909504
CD22 mediated BCR regulation,0.677712379254144,4.765238119834941,0.3012475178972396,2.1403540413290583,0.45585464959213595,4.565482805050883,6.829425553284854,3.0546847577805667,3.904318820420243,4.836266773242632,18.43918924945674,0.5992155655333451
Biosynthesis of DPAn-6 SPMs,0.6773210343228666,2.7185251265822226,0.3012475178972396,0.45372322874704535,0.6762883387590164,0.5887360663579158,0.7574907532347026,0.329588289989083,0.5101086092316811,1.1036551644418218,0.3117568128348661,0.35057426893774396
Role of LAT2/NTAL/LAB on calcium mobilization,0.6773210343228666,5.3511020637095985,0.3012475178972396,2.0819854280926053,0.4221754204553927,5.180136525988247,6.527873628230021,2.922174254240397,3.5503054558428873,5.1155682715813375,19.022525345982885,0.7332783195324513
Synthesis of IPs in the nucleus,0.6750517145448999,14.320942027307169,0.3012475178972396,0.5632228011366358,0.3738070582241585,1.8018993863328396,6.405699340388382,7.752443778816274,0.6042917215753945,2.2559621237047955,1.324513879505457,0.7995819441073408
Classical antibody-mediated complement activation,0.6686619329317404,4.73513855038646,0.3012475178972396,2.306113813937525,0.6842741507168855,4.436505863112037,6.444476175470118,2.8666504784265587,3.820191021348619,5.390800961308421,19.716856587922678,0.6888966935063718
Selenocysteine synthesis,0.6672353366146048,0.3752644021058061,0.3012475178972396,0.9225165411002932,1.2323241870287678,0.4532502835581585,1.7571719484699495,2.0356255370290905,1.280278535025294,0.526091597852442,0.8636943198965324,0.7980261091487648
Signaling by SCF-KIT,0.6643893993014964,42.49133579554254,0.3012475178972396,1.7311245282931988,0.38019255326627066,6.556013409532975,15.017610665582946,4.992483591938839,2.2785967354937284,4.842263471612978,14.829524111725807,0.9277456519933871
Galactose catabolism,0.6643893993014964,9.976719240704496,0.3012475178972396,2.67831135300963,6.761732122865889,4.090752734156519,2.1315624541285345,7.8484604688942845,1.4902266744692871,0.859050927311054,4.342832716712541,1.9195582610473927
Defects in biotin (Btn) metabolism,0.6629700561841302,0.5949247663210545,0.3012475178972396,1.1073524669344952,2.451577323775021,0.6062560355659605,2.4282701236145443,3.1497301290739506,0.678422720127976,5.041926272437202,8.104372735751932,4.0721951996494985
Interleukin-10 signaling,0.6517908229105005,16.21517979753127,0.3012475178972396,0.4283419084723975,0.4772554850134118,3.4609496576940746,6.659722925450897,1.1346898631206968,1.7340808325033739,2.870166725965027,8.574112946418033,0.6559118373387621
RAS GTPase cycle mutants,0.6495832621860744,11.88415943847778,0.3012475178972396,0.9271181097492555,0.6518284584746494,2.0387885341590852,1.8001319216343235,0.9644592174111004,1.5810341050423904,2.5819101207641495,1.7968833570775653,0.6295771773741096
Regulation of expression of SLITs and ROBOs,0.6425567326741182,1.6875921183229472,0.3012475178972396,0.3186490280618018,2.432522870529124,1.1733492061659783,1.090946450912679,0.8327885340688319,0.5064518303416546,0.4947422917666223,0.3708137481702545,0.40433450783712965
Activation of Matrix Metalloproteinases,0.6411722052046969,0.8433428979320946,0.3012475178972396,0.6350371123919195,13.626443729802247,10.201488562661936,10.065413938033982,12.552125794937071,1.0019359431395745,1.2792632993827457,1.110291448185711,0.40581497325230875
Modulation by Mtb of host immune system,0.6405900840337925,5.182852998449271,0.3012475178972396,0.3100678293324652,0.3576759698587378,0.4105227047071176,1.582741659299455,0.3420962183179321,1.2739842103151944,1.0954358563139102,3.6705770477718365,1.007115086544783
Post-transcriptional silencing by small RNAs,0.6368147213184034,21.507805049231987,0.3012475178972396,1.301728401682164,9.404969605606283,1.0476280661063375,2.4580601046251114,0.3526537683860778,0.5178152712698643,0.33997771589896436,8.990093618823774,4.392158815293776
