,Cluster 1 p-values,Cluster 1 q-values,Cluster 10 p-values,Cluster 10 q-values,Cluster 2 p-values,Cluster 2 q-values,Cluster 3 p-values,Cluster 3 q-values,Cluster 4ER+ p-values,Cluster 4ER+ q-values,Cluster 4ER- p-values,Cluster 4ER- q-values,Cluster 5 p-values,Cluster 5 q-values,Cluster 6 p-values,Cluster 6 q-values,Cluster 7 p-values,Cluster 7 q-values,Cluster 8 p-values,Cluster 8 q-values,Cluster 9 p-values,Cluster 9 q-values
Modulation by Mtb of host immune system,0.8494682521407779,0.7241105145526513,10.234042383895149,10.015184702836276,0.32346099815425544,0.3115734080021251,0.4056194189917685,0.38678991109810873,0.7731990598178078,0.7214440962688004,1.5115373735881537,1.343639614644488,0.5122775242818977,0.46985756777925436,0.7296423748195624,0.5932462556048641,1.1723099572404767,1.0636737318545764,5.7821925613055285,5.504003971202208,0.7786393404306802,0.6635007680242395
Suppression of phagosomal maturation,0.7692864687885292,0.6568690486548068,4.6203368541569025,4.47729692524053,1.0390897789736935,0.7672125730698314,0.31072331545894377,0.30841379137907315,1.2908557249113042,1.1949392220778012,0.510602424517354,0.46887457092119045,0.33205902093239886,0.32417603331499506,1.2079292021208559,0.9633703476813484,0.6752892927602792,0.6159191075670707,1.0442601650102306,0.9729640807713583,1.1578669400314499,0.9818803680877383
Response of Mtb to phagocytosis,5.164935521387349,4.635992403767855,10.147033697415669,9.928868671179703,1.261950177398425,0.9178070176115137,4.217265458645866,3.855181497571907,8.913507797139731,8.48879364777719,0.340304537982258,0.33105871538078224,10.349297300741991,9.509609803408631,0.42899895659232157,0.37747983040012956,2.6322372399419645,2.407446958641739,1.5037006592056892,1.4025294705877287,0.372282592687144,0.3481728436780515
Amino acids regulate mTORC1,2.710668213224418,2.363741104917896,72.56021608847723,71.63785901725043,10.058842545148599,7.520185043479221,0.9861947571414453,0.8852878182924548,0.8753346040859453,0.8125092115662945,13.013775221486666,12.069878472403751,13.384959989216117,12.396530840601834,1.9481039435981973,1.5470027377486368,30.22768782559179,27.86512158297809,13.612228601006501,13.129840552635011,2.5210196783847425,2.152623892110321
Wax biosynthesis,2.6701163477969665,2.3282795900420132,14.66766265288368,14.388280398771283,3.7423372475506285,2.529332216453563,3.9591836820995514,3.616886622783858,3.6402997278581277,3.4169126609673404,6.639954230020791,6.125234735849502,17.81333748616269,16.560986723336587,3.267468273639451,2.547256617212889,5.246977641969574,4.8751447983286,0.5481211576118008,0.5191141354890048,0.5533906313953505,0.48602484078491054
STAT5 Activation,1.5193795171134061,1.2942377226560684,6.841234286195095,6.664619212720704,0.664857031216872,0.5186696247177863,4.932806265917593,4.522332555669661,14.115720038037383,13.474689627658444,5.375921740738585,4.953982645430815,16.724788371300082,15.544700186403466,0.7052196950414897,0.5749669787697089,1.175992554213911,1.0670873325469403,0.935771130601928,0.8737520659461158,0.6070123059901227,0.5274958915045592
Alpha-protein kinase 1 signaling pathway,0.45817220124931024,0.4111098223270551,4.050761924458042,3.9231626619873263,0.5005925768206608,0.41677993515979245,1.0816391901609355,0.9727339684939649,1.298601772627351,1.2016394065986897,2.9825145508133155,2.698727243443204,0.4689059671316823,0.4360764993171401,0.6043355212430782,0.4982734848935178,0.4215411196012462,0.3989780836863422,0.5898909008955102,0.5575128826870076,1.1000418232238853,0.9330677678866481
Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function,0.9032199708289699,0.7679689926387341,76.34180548273181,75.3791051698262,0.4470886781336683,0.38458625841193167,2.624831034878874,2.370604267054015,7.852986967811872,7.468651980436003,3.929632305852075,3.5900897662263453,2.9282944009293908,2.579968597430304,0.34745029788486975,0.33101961070255015,2.568613099696084,2.3466247279978614,1.4648780274786541,1.3668672735373695,0.6030391143728494,0.5242764654486226
Diseases of Programmed Cell Death,0.9032199708289699,0.7679689926387341,76.34180548273181,75.3791051698262,0.4470886781336683,0.38458625841193167,2.624831034878874,2.370604267054015,7.852986967811872,7.468651980436003,3.929632305852075,3.5900897662263453,2.9282944009293908,2.579968597430304,0.34745029788486975,0.33101961070255015,2.568613099696084,2.3466247279978614,1.4648780274786541,1.3668672735373695,0.6030391143728494,0.5242764654486226
Aggrephagy,0.9376335876867959,0.7949938414471647,36.71178802521866,36.16949623889419,0.3041872199228523,0.3023631245572365,5.343112617416882,4.904250816993048,0.9947593113678174,0.9214846611468571,1.0515908694200706,0.9337139872992576,1.0083683956734246,0.8753986806768236,0.784752010527893,0.6370296159618937,4.707656995728514,4.363976097275191,19.025214786045847,18.371163865674397,0.7099904778356485,0.61092879904542
N-glycan trimming and elongation in the cis-Golgi,0.5926992306042208,0.5134342166940731,0.9513783037547713,0.9040824959196654,1.5608815122992494,1.1263886833334047,0.6168493152715893,0.5660369337136463,1.343133924906894,1.243809117067778,0.4106146376720049,0.38650488866291244,3.5355032735242244,3.1287850670652704,0.3979796520200613,0.35884755583265965,0.5695113695267245,0.5238884237266418,0.7485949161919093,0.7015325372696543,0.4707587250868398,0.4211217014368315
EML4 and NUDC in mitotic spindle formation,17.53576353256706,16.210180856206534,103.20816191063709,101.38271485241835,1.5324563807693405,1.1032649290520546,44.60652102388306,42.493832254485966,42.869605106771395,41.12099807878537,0.6876063325506572,0.6202405419402172,18.57864237306189,17.287139486273638,2.882434166479392,2.261981803159702,9.364174967762454,8.702504650520813,15.115170570610253,14.599765528574586,12.643654581074925,11.218940431712383
"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2",3.643157434056846,3.2256218693214276,44.053008671706706,43.43168159614388,1.3143510194304728,0.9525606966120412,6.4313024966627275,5.935351734049405,22.64437209473573,21.687398825022594,6.079725428524472,5.604901481061563,1.1404707346612528,0.9877172745016822,0.8204513349141946,0.6659081971591939,6.220722508363591,5.788142525943172,0.7654093526293538,0.7160070193292358,10.976090127729206,9.719979216029795
Response of EIF2AK1 (HRI) to heme deficiency,6.606079998177901,5.977691068127589,56.99346224118766,56.23894635359111,0.3012108274974377,0.30106615600915854,35.098827851588055,33.6015630350769,16.381235919848294,15.64649053070698,1.3480105385012036,1.196149159070023,26.368622230050498,24.51421147589643,3.362898254781342,2.621277347655981,3.0600037330730894,2.8087746957485153,27.302240223956055,26.421594118943787,9.854432404227827,8.701976507959243
Vitamins B6 activation to pyridoxal phosphate,2.7473153501800534,2.3985223121206727,13.199970670798047,12.937774973301913,0.5515093815954328,0.4497004240788555,8.316684071416153,7.7519237671825705,11.340068026121374,10.803576586208504,1.541340833814711,1.368171317036232,1.1384986188911517,0.9863400827724262,1.5444916919294422,1.2298490016329278,1.8405716390790126,1.6735975837417754,1.149577650888756,1.0703126369786085,1.5434470751394278,1.3176013996821374
RAS GTPase cycle mutants,0.3658909447517062,0.3479352691083907,24.89567272871129,24.51133774133542,1.6086687132439539,1.1561144235580516,0.35464257126216403,0.3429701381527812,2.5521128089731064,2.382052070550724,1.6939667640060223,1.5090973071634246,0.7773201763125254,0.6850444868655889,2.938390569082639,2.3010097136417356,7.261078583870929,6.754502349812991,7.0648070694386025,6.752319691168223,1.5602722238860798,1.330534677739593
Signaling downstream of RAS mutants,1.8759087905226175,1.6112826932651048,17.005961739300588,16.69690076524831,1.9782294561265634,1.4116890848438024,0.6144367073159374,0.5644413084032078,4.1307508460051,3.8863197280137376,6.619610839278357,6.107622765946497,5.776290472497559,5.217636342411927,1.6338651548028549,1.298223934914825,13.265375819227271,12.272849522471942,11.415009032024473,10.991962042029394,2.076297467702334,1.76943502057774
Drug-mediated inhibition of ERBB2 signaling,4.569265796133143,4.089130797670314,0.42765650526507487,0.4157689151129445,0.6072148900947851,0.48512765033691185,1.9437950515666607,1.7542893558227124,15.310422582740454,14.623023429790152,3.987272172730179,3.6435912742768553,4.2646421463753486,3.8045622847052085,0.5456163182420177,0.45556537861336766,1.7186401284041193,1.5662008429207128,2.3847581553651422,2.2382111187070772,2.390825081405476,2.04137238376225
Selective autophagy,3.5020235320733346,3.096904938774174,64.9980666215377,64.17121634890951,1.3359024491875922,0.9670173169662963,12.608218142608234,11.903132698562553,4.604164824871486,4.341585982681861,0.8289516660396168,0.7451390243787485,1.6758630279578985,1.4566586047792873,1.396396869558559,1.116255619090223,7.062222415426729,6.572782936427532,18.916426198810463,18.267070399647395,6.360306206386767,5.627828678701276
Signaling by ERBB2 KD Mutants,2.5542269982634136,2.2277571009979926,44.373136136618264,43.74296365382753,2.187923889810409,1.5290539332151503,0.6716855264467465,0.614470653279673,10.690291689085344,10.189724237024105,6.0132567343172845,5.542166000230921,0.41315477925605426,0.3899295406991489,1.9410818559297418,1.542205079158266,11.762890273301897,10.92752414975118,13.918187261493987,13.433248283721467,3.3721504106964115,2.928662260458788
Drug resistance in ERBB2 KD mutants,4.569265796133143,4.089130797670314,0.42765650526507487,0.4157689151129445,0.6072148900947851,0.48512765033691185,1.9437950515666607,1.7542893558227124,15.310422582740454,14.623023429790152,3.987272172730179,3.6435912742768553,4.2646421463753486,3.8045622847052085,0.5456163182420177,0.45556537861336766,1.7186401284041193,1.5662008429207128,2.3847581553651422,2.2382111187070772,2.390825081405476,2.04137238376225
Resistance of ERBB2 KD mutants to trastuzumab,4.568982812663785,4.089130797670314,0.427710590062472,0.4157689151129445,0.6072148900947851,0.48512765033691185,1.9436693300241357,1.7542893558227124,15.310422582740454,14.623023429790152,3.987272172730179,3.6435912742768553,4.2646421463753486,3.8045622847052085,0.5456163182420177,0.45556537861336766,1.7187805132815044,1.5662008429207128,2.3847581553651422,2.2382111187070772,2.390825081405476,2.04137238376225
Resistance of ERBB2 KD mutants to sapitinib,4.569265796133143,4.089130797670314,0.42765650526507487,0.4157689151129445,0.6072148900947851,0.48512765033691185,1.9437950515666607,1.7542893558227124,15.310422582740454,14.623023429790152,3.987272172730179,3.6435912742768553,4.2646421463753486,3.8045622847052085,0.5456163182420177,0.45556537861336766,1.7186401284041193,1.5662008429207128,2.3847581553651422,2.2382111187070772,2.390825081405476,2.04137238376225
Resistance of ERBB2 KD mutants to tesevatinib,4.568982812663785,4.089130797670314,0.427710590062472,0.4157689151129445,0.6072148900947851,0.48512765033691185,1.9436693300241357,1.7542893558227124,15.310422582740454,14.623023429790152,3.987272172730179,3.6435912742768553,4.2646421463753486,3.8045622847052085,0.5456163182420177,0.45556537861336766,1.7187805132815044,1.5662008429207128,2.3847581553651422,2.2382111187070772,2.390825081405476,2.04137238376225
Resistance of ERBB2 KD mutants to neratinib,4.568982812663785,4.089130797670314,0.42765650526507487,0.4157689151129445,0.6072148900947851,0.48512765033691185,1.944046508968163,1.7542893558227124,15.310422582740454,14.623023429790152,3.987272172730179,3.6435912742768553,4.2646421463753486,3.8045622847052085,0.5455165603776663,0.45556537861336766,1.7187805132815044,1.5662008429207128,2.384897995768525,2.2382111187070772,2.390825081405476,2.04137238376225
Resistance of ERBB2 KD mutants to osimertinib,4.569265796133143,4.089130797670314,0.42765650526507487,0.4157689151129445,0.6072148900947851,0.48512765033691185,1.9437950515666607,1.7542893558227124,15.310422582740454,14.623023429790152,3.987272172730179,3.6435912742768553,4.2646421463753486,3.8045622847052085,0.5456163182420177,0.45556537861336766,1.7186401284041193,1.5662008429207128,2.3847581553651422,2.2382111187070772,2.390825081405476,2.04137238376225
Resistance of ERBB2 KD mutants to afatinib,4.568982812663785,4.089130797670314,0.427710590062472,0.4157689151129445,0.6072148900947851,0.48512765033691185,1.9439207778813263,1.7542893558227124,15.310422582740454,14.623023429790152,3.987272172730179,3.6435912742768553,4.2646421463753486,3.8045622847052085,0.5455165603776663,0.45556537861336766,1.7187805132815044,1.5662008429207128,2.384897995768525,2.2382111187070772,2.390825081405476,2.04137238376225
Resistance of ERBB2 KD mutants to AEE788,4.568982812663785,4.089130797670314,0.427710590062472,0.4157689151129445,0.6072148900947851,0.48512765033691185,1.9437950515666607,1.7542893558227124,15.310422582740454,14.623023429790152,3.987272172730179,3.6435912742768553,4.2646421463753486,3.8045622847052085,0.5455165603776663,0.45556537861336766,1.7187805132815044,1.5662008429207128,2.3847581553651422,2.2382111187070772,2.390825081405476,2.04137238376225
Resistance of ERBB2 KD mutants to lapatinib,4.569265796133143,4.089130797670314,0.42765650526507487,0.4157689151129445,0.6072148900947851,0.48512765033691185,1.9437950515666607,1.7542893558227124,15.310422582740454,14.623023429790152,3.987272172730179,3.6435912742768553,4.2646421463753486,3.8045622847052085,0.5456163182420177,0.45556537861336766,1.7186401284041193,1.5662008429207128,2.3847581553651422,2.2382111187070772,2.390825081405476,2.04137238376225
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,2.126245859254626,1.8424585518845145,13.44003191764023,13.174375688034589,0.9783281288367238,0.7229718558708949,4.185458385204528,3.826256920211602,0.6818161024887162,0.6403187049775058,10.135683790043394,9.39058386979906,3.083194554024364,2.714309421803068,2.246013916918033,1.7865376612962796,3.4941500956154727,3.2143692233182257,14.975164353968083,14.463856460073462,1.818115897640495,1.5478023099221812
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,0.7184196886114811,0.6169840893418809,42.31198465989847,41.70866645093939,0.9822558685806188,0.7257671452158818,2.1936092220971535,1.977859824952247,5.333385688306239,5.03982939588693,9.444091186067704,8.753622801389724,2.5163917793698873,2.2060490695660966,2.499441328598966,1.9778171662283677,10.54620547942067,9.79485879467462,24.115627580564272,23.305323860916122,1.9104092239179185,1.626621916547807
IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation,0.37932283343502815,0.356573571063772,15.387037605734855,15.098800106374371,0.7806007812094993,0.5873714088861718,0.961683644927509,0.8644594190887416,0.36133606502755716,0.35402121435132367,0.6000139479706659,0.5463676608798603,0.3315675595898772,0.32417603331499506,0.366215863264507,0.3414415472062212,0.8278506563041731,0.7493389721265448,4.401966624579956,4.172229078433468,0.40853512453013235,0.374447351914949
MyD88 dependent cascade initiated on endosome,0.813653962550614,0.6938499385206376,41.05343134595546,40.464163850930994,1.0418612530845353,0.769200121910236,2.010202009471556,1.8083376731311183,5.72571170855241,5.412794122736298,9.194537917090772,8.518210602008171,2.2845247446673635,1.9995282639447118,2.4339282770433983,1.931610865364224,10.438103607647621,9.69532612332232,23.011481347296332,22.228698701299447,2.105238364707533,1.7944675676518278
