,cluster 4ER+ log adjusted q-value,cluster 9 log adjusted q-value,cluster 7 log adjusted q-value,cluster 3 log adjusted q-value,cluster 8 log adjusted q-value,cluster 10 log adjusted q-value,cluster 1 log adjusted q-value,cluster 2 log adjusted q-value,cluster 5 log adjusted q-value,cluster 4ER- log adjusted q-value,cluster 6 log adjusted q-value;
RNA polymerase II transcribes snRNA genes,0.3413040478985904,0.30188327596459563,1.092627766233976,0.3503872330012344,0.37205774949981,0.3111782497541377,0.34354178330022034,0.9674975239409703,0.6052596979838009,0.32845218465601295,0.3058816822504121;
Free fatty acid receptors,0.8072884376667768,0.3393935927201346,1.6908226443240146,0.3283439964211864,0.32162569628297455,0.5775505263212286,0.3434500546555622,0.6658934010577968,0.32562191479076025,0.35947978844318385,0.3030467691849685;
rRNA modification in the mitochondrion,1.1098280637652032,0.8627901050786347,1.037247511104453,0.33946015577309996,0.32812683021449074,0.3247733431537802,0.34285601282251044,0.6834181834101111,0.3828268894890131,0.3374205762234462,0.3030467691849685;
EPH-Ephrin signaling,0.7848146562853118,0.34088690059804977,0.35275308129702004,0.5934319195341671,0.5470726880024228,0.3665758794553794,0.34285601282251044,0.4313030976096779,0.327558860071622,0.30603264219956966,0.3058816822504121;
Defective GALNT12 causes colorectal cancer 1 (CRCS1),0.5029556465563574,0.32979575975804937,1.130794311151319,0.5093368965319863,0.44260359177306835,0.43795195395984354,0.34285601282251044,0.5795150420091576,0.4563643246022066,0.33443076555210144,0.3058816822504121;
Other semaphorin interactions,0.6575741754085398,0.7816596912323202,0.3081915935170801,0.39485276920195894,0.8200654672397518,0.5333671736672642,0.34285601282251044,0.39688813005863777,0.3667930924250126,1.598107084200298,0.3058816822504121;
Signaling by EGFRvIII in Cancer,0.4413392197585203,0.36305624463054287,0.36180188645199246,0.5353199316947554,0.397151474618249,0.6992148731079443,0.34285601282251044,0.352267490683119,0.8450953611952733,0.6525880495329303,0.3058816822504121;
Thyroxine biosynthesis,0.7973182508545181,1.1054457399439357,0.6975061126349537,0.669674837158151,0.4478085833375179,0.3976005671239824,0.34285601282251044,0.4671836385857672,0.8450953611952733,0.35882421529420916,0.3058816822504121;
STAT6-mediated induction of chemokines,0.6635617905334938,0.3214902380011182,1.0458807195359592,0.32289368140643626,0.44260359177306835,0.30849637038472894,0.34285601282251044,0.6121973354446032,0.3728343545959842,0.37636770226551464,0.3058816822504121;
Vitamin D (calciferol) metabolism,0.4603703614873541,0.4386912358120347,0.6760373314996082,0.30570651231582135,0.7649116976674908,0.5646191142917181,0.34285601282251044,0.682677286879512,0.30320189929542807,0.41376887048902816,0.3020370130861136;
Diseases associated with surfactant metabolism,0.34171450624887706,0.5194893334998575,1.35429807903111,0.9307538981534129,1.0379883869928894,0.47055855225156185,0.34259565949468435,0.42864408325691356,0.46398019506563953,2.147656821886492,0.3058816822504121;
Synthesis of IP2, IP, and Ins in the cytosol,0.5877105209035316,0.36231980452174045,0.6214317248794013,1.2623502550644612,0.6690453106869725,2.150693194430908,0.34259565949468435,0.6652097340320369,0.33154605935666304,0.37636770226551464,0.3058816822504121;
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,0.3224299584049261,0.5871328549623743,1.7392747843810215,0.5677066730846652,0.6121291063627028,0.3111782497541377,0.34259565949468435,0.7214872606359403,0.31837078236812505,0.4404591951700404,0.3058816822504121;
Regulation of Glucokinase by Glucokinase Regulatory Protein,2.648795704955263,0.6937041650548988,1.8296153084234053,1.6332026463389901,0.37648139823210575,4.316479479523637,0.34259565949468435,0.35082679893314456,0.33154605935666304,0.40866758225795996,0.3058816822504121;
Signaling by Hedgehog,0.9267563030733139,0.41933177387997705,1.7086072558279122,0.3590832973007553,1.1401422317835672,1.620924065450603,0.34259565949468435,0.3582339302818586,0.38714051412996464,0.3109481832046546,0.3058816822504121;
Apoptosis,0.40416822402795777,0.47548325780365425,1.5977118412502447,0.8227161874101095,0.8567437118151385,1.437240749725188,0.34259565949468435,0.3323267677217555,0.418328270869041,0.4678954462589095,0.3058816822504121;
CD28 co-stimulation,1.3743354640963164,1.2586274193626181,1.8138294843570146,0.7504145876370409,1.1431615389490235,0.6339686800252128,0.34259565949468435,0.5238886509233606,0.3170116103066843,2.0013458358771636,0.3058816822504121;
Ras activation upon Ca2+ influx through NMDA receptor,0.8667064535396588,0.3185764431331317,1.1645996582777804,0.4122898044496199,0.35830085846035925,0.4092044205303616,0.34259565949468435,0.3617517012302228,0.3331357954895238,0.30241267449194814,0.3058816822504121;
Phospholipase C-mediated cascade: FGFR1,0.5029556465563574,0.7690386449904469,0.3408790815282517,0.30359198798226317,0.4307330205893743,0.3338497085090671,0.34259565949468435,0.8811614588125113,0.3692084556559849,0.3811579239158923,0.3058816822504121;
G2 Phase,3.0537237371317154,0.5825284386456702,1.0955036913034901,4.085644736690576,0.4929397770449673,4.8446180123130445,0.34259565949468435,0.5972444500514024,0.45644750223509717,0.3429419463599997,0.3058816822504121;
IRAK4 deficiency (TLR2/4),1.4327786111183702,0.5357174180674569,0.6231240255902294,0.5016914801173993,0.8640785894418963,0.3128051476035714,0.3422341079843291,0.46950761507088173,0.418328270869041,2.039659599838557,0.3030467691849685;
Endosomal/Vacuolar pathway,0.4965796555872036,0.5160538865147885,0.8207710293913177,0.40965022774647586,1.283355176961649,0.7155883661323684,0.3422204473097813,0.3365679382419524,0.33154605935666304,0.923825570314111,0.3058816822504121;
The activation of arylsulfatases,0.44766682252123474,0.36231980452174045,1.6541049894515727,0.5099505515132051,1.4497014587581227,1.933698477684048,0.3422204473097813,0.5389628321778192,0.7740546118678892,0.9286390457962913,0.3058816822504121;
SLC transporter disorders,0.6959881424282498,0.4358630027633813,3.3125499363512008,1.7490889513800238,0.813000243923089,4.672309930071232,0.3422204473097813,0.7808545639669524,0.3327832096024327,0.5280321394999583,0.3032374359194824;
Interleukin-37 signaling,0.5564095875223556,0.3057534806262932,2.7906464934763218,0.3503872330012344,1.239479955932051,2.7553086261051587,0.3422204473097813,0.6799766290735694,0.5509514948484421,1.534402703378459,0.3058816822504121;
Nucleotide salvage,1.0520513798599003,1.2704541370857034,1.800774298705817,5.615690242831487,0.8612867915146504,3.37487704095253,0.3422204473097813,0.6652097340320369,2.3977188328456367,0.4540611718827999,0.3058816822504121;
HIV Transcription Initiation,0.3219535167637239,0.5878606479246475,1.7392747843810215,0.5687550309102548,0.48876405411175267,0.3111782497541377,0.3422204473097813,0.7214872606359403,0.31837078236812505,0.4404591951700404,0.3058816822504121;
Orexin and neuropeptides FF and QRFP bind to their respective receptors,0.7194352767078829,0.4301895395995331,2.0643625106227965,0.688837557276013,0.32162569628297455,0.339594936349701,0.3422204473097813,0.4198789594014035,0.36494779765230456,0.7131212844176323,0.3058816822504121;
Activation of the phototransduction cascade,0.644220260832819,0.571348221474136,0.37875043074378,0.6575968147138724,0.6340233186015363,0.30146276932778043,0.3422204473097813,0.6436789195508222,0.441266538994127,0.7364624317206159,0.3058816822504121;
Downstream signaling of activated FGFR3,0.583134493938734,0.32069448362191266,1.5335065153263014,0.7364570387607363,0.3791920767944086,0.31776991236841967,0.341301998152505,0.3317123913477366,0.5925824442312864,0.3109481832046546,0.3058816822504121;
Ion influx/efflux at host-pathogen interface,0.3697786288314644,0.32069448362191266,0.3126356010021651,0.5934319195341671,0.33140832466933967,0.8243783587208424,0.3409988406063306,0.32735598382599135,0.769406256133835,0.30245448354214916,0.3024439670208732;
Sperm Motility And Taxes,0.4975336219701357,0.32069448362191266,0.6572321378897701,0.33980610064939215,0.6340855228863872,0.6479996614849947,0.3408607551011007,0.35971925328583354,11.342112646606926,0.6749467764774163,0.3058816822504121;
Processing of Capped Intronless Pre-mRNA,0.41333274690186717,0.4697962182768528,0.3384666561332321,0.32305188352025016,0.3401010458333853,0.3632803726492419,0.34076819212750514,0.3356960773573929,0.3340537124683427,0.31100904921848943,0.3058816822504121;
Synthesis of bile acids and bile salts via 24-hydroxycholesterol,1.1210736904742147,0.34355423434661836,0.3554138575034153,0.3213115419718923,0.5358107092946165,0.3620735944925361,0.34076819212750514,0.35971925328583354,0.30380343648068064,1.4609709916302518,0.3058816822504121;
Acyl chain remodelling of PS,0.382661322523146,0.3667015217797265,3.4288675997688203,0.380333723709027,0.8200654672397518,2.35088216331479,0.34076819212750514,0.3582339302818586,0.41515660090136897,1.7387034335731002,0.3058816822504121;
TGF-beta receptor signaling activates SMADs,0.4481980516666729,0.3918158246299093,0.7967758165849417,0.3816686884212616,0.3448121823661246,0.5138249529961795,0.34076819212750514,0.35082679893314456,0.3156659602261388,0.4523752385250782,0.3058816822504121;
TNF signaling,0.34465032118805244,0.9846254897589394,0.6664540834227072,0.5993005284414504,0.4620026084881862,0.6625151035877471,0.34076819212750514,0.36682087221042325,0.3693665271664583,0.4232200116160087,0.3058816822504121;
Signal Transduction,0.3295920706872582,0.4973390331284095,2.3392743670789615,0.38157528490434667,1.1381354044741434,1.0389610916940497,0.34032291999923175,0.3069745766481689,0.6052596979838009,0.9603438998378393,0.3058816822504121;
Downregulation of ERBB4 signaling,0.5347301483421762,0.3691439136623758,1.9114156473217863,0.40508555541811875,0.3439544493814969,0.32505069181290563,0.3396202652078413,0.5606601988216386,0.39496087833893867,0.30979469541785326,0.3058816822504121;
RNA Polymerase II Transcription Initiation,0.32466910742018407,0.5892408336468945,1.7392747843810215,0.5770272568140488,0.48243530040083926,0.3111782497541377,0.33927295942656893,0.7447812509860711,0.31837078236812505,0.4404591951700404,0.3058816822504121;
Translocation of ZAP-70 to Immunological synapse,0.8599107665737104,0.3090278240817252,0.5892396893085472,0.3271459557820616,0.6707343576859068,0.3298643498072546,0.33927295942656893,0.5627095985093976,0.3115924460534767,0.800110475091163,0.3058816822504121;
Beta-catenin phosphorylation cascade,0.3479743390395984,0.47698398560067923,1.8296153084234053,0.9885240910673796,0.32162569628297455,0.41758755108040946,0.33927295942656893,0.3251934547032587,0.6984965161303884,0.3337585302705513,0.3058816822504121;
Apoptotic cleavage of cellular proteins,0.47785491858863993,0.4081569957992947,0.996131501942276,0.45025906807447985,0.6503559917182676,1.8583810958050109,0.33927295942656893,0.3404366042983231,0.3331357954895238,0.30738279210111424,0.3058816822504121;
NOD1/2 Signaling Pathway,0.5494083030290889,0.8522925565223789,1.6410071299996396,0.380333723709027,1.007071052446887,2.0626384317360538,0.33905483284591975,0.34600861213325285,0.33154605935666304,1.223295380718546,0.3058816822504121;
Host Interactions of HIV factors,0.3854940984155354,0.7340550448862857,0.8216637342111406,0.5770272568140488,0.9200438033952797,1.1981792125246076,0.33905483284591975,0.36046186142273234,0.3094133922120638,0.30245448354214916,0.3058816822504121;
Cytosolic sensors of pathogen-associated DNA ,0.38232763216433213,0.41868856838297025,0.6273178275096073,0.3503872330012344,0.3296341258681911,0.34603236249915686,0.3387682491239659,0.40342728894670354,0.3973359698996325,0.4121812366547547,0.3030467691849685;
Toxicity of botulinum toxin type F (BoNT/F),0.4416826026365212,0.33281680434913724,1.7832362398483868,0.3861917421038416,0.33627276072485157,0.47055855225156185,0.33812806935491363,0.378954871891739,1.6877488247108394,0.3566887822435721,0.3058816822504121;
Advanced glycosylation endproduct receptor signaling,0.5261040254127887,0.32069448362191266,2.0022405769161096,0.5770272568140488,0.38403520953254044,0.3552318410118915,0.3376254080836331,0.5226955554832011,0.3013333079553526,0.4640617091673951,0.3058816822504121;
ER Quality Control Compartment (ERQC),0.32087837131504404,0.7209330154892243,0.788218684023441,0.562526663336046,0.4861060492278075,0.42768236538017645,0.3367796869790427,0.3251934547032587,0.3293878277257215,0.47469881290334454,0.3058816822504121;
HIV elongation arrest and recovery,1.5060229219178953,1.707790182337754,2.0667520485475013,3.800914998706141,0.4054565637555915,0.7469171680434654,0.3367796869790427,0.5381813133806432,0.44517628657026326,0.3527755914843758,0.3058816822504121;
Glyoxylate metabolism and glycine degradation,0.3836859470806495,0.3864631808225056,1.1775535350178448,0.4296023820159213,0.3439134979171695,0.3539791473043848,0.3367796869790427,0.46387415068046234,0.3061329461218883,0.39863298409526765,0.3024439670208732;
ADP signalling through P2Y purinoceptor 1,1.05959797977676,0.5878606479246475,0.9302168452857753,1.491994463684977,0.4677023943293453,0.47055855225156185,0.3367796869790427,0.3425206096678787,0.3156659602261388,0.7257968543160326,0.3058816822504121;
Triglyceride metabolism,3.318770594097615,0.6161081789146999,0.392980112613742,1.1320327613955314,0.3082126526753394,0.41662170072861154,0.336615030533237,0.3094759427026921,0.37273903590634216,0.30241267449194814,0.3058816822504121;
Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,0.3695431711661575,0.5160538865147885,0.6835398032753831,2.7590857997482385,1.1750367961275083,1.6485815449078078,0.33628073124139507,0.48606186013240477,2.191963999524005,0.429118783483402,0.3058816822504121;
Nuclear import of Rev protein,2.3467505391278847,0.576173559427021,1.3434191521830625,1.268655527101135,0.35830085846035925,3.5894551210514725,0.33628073124139507,0.37363972655453026,0.39838117936895323,0.3133010171588978,0.3058816822504121;
RNA Polymerase II Promoter Escape,0.3250327858327181,0.59842826146496,1.7392747843810215,0.5770272568140488,0.48046633727165955,0.3111782497541377,0.33628073124139507,0.7517032281410067,0.31837078236812505,0.44065582267788694,0.3058816822504121;
Resistance of ERBB2 KD mutants to afatinib,1.603124623320052,0.4155240941545764,1.085977849808509,0.48276586608354205,0.4118967113859953,0.465783480452257,0.33614206675053726,0.35971925328583354,0.3388777404003391,0.39863298409526765,0.3058816822504121;
Defective LFNG causes SCDO3,1.5345670566679266,0.5131391727266793,1.6513953139199133,0.3163292158034775,0.35573771241937,0.46522895429078015,0.3360649160973243,0.3317123913477366,0.605967398728144,0.7511665021590007,0.3058816822504121;
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,0.44193241261666083,0.7599173481334801,0.9166214728095865,0.3881184602725714,0.5177268834707259,0.46829287577570267,0.33497582713699525,0.7178761696994983,0.3900183977157809,1.6978019077937714,0.3058816822504121;
Fertilization,0.4770618959027905,0.6161081789146999,1.1088565736270573,0.35607005789003415,0.41200215293113845,0.3336247107846666,0.33403820558461994,0.30762701980706253,12.622973040283064,1.2561339572121097,0.3032374359194824;
RUNX2 regulates genes involved in differentiation of myeloid cells,0.5564095875223556,0.6277754778003083,0.4107303226404909,0.30567379630646874,0.4478085833375179,0.6673841875619194,0.3339205640860592,0.37731415007330193,0.33154605935666304,0.40866758225795996,0.3058816822504121;
Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,0.5954492320468132,0.32191146796407205,1.0825344059063156,1.0757855889695138,0.9505253515861846,6.102263114023866,0.3338188247989159,0.41975460648763435,0.36494779765230456,0.4637408625584409,0.3058816822504121;
Toxicity of botulinum toxin type D (BoNT/D),0.4416826026365212,0.33402483609309025,1.5277568268259665,0.3861917421038416,0.33627276072485157,0.474224940380697,0.3338188247989159,0.3811801504530512,1.6877488247108394,0.3567078624810329,0.3058816822504121;
