,BRCA1,TP53,BRCA2,RB1,PIK3CA,GATA3
Sodium/Calcium exchangers,0.008252969209292287,0.018554563419035185,0.11082410494202455,0.18964445075232378,-0.0,0.7079599408814133
RHO GTPases Activate WASPs and WAVEs,0.008183483062072654,0.05620357984069605,0.009931855636095244,0.11307396588789109,-0.0,0.936707003556139
STING mediated induction of host immune responses,0.008062219105746525,0.08927019513258982,0.07394486893343936,0.4412481372530165,0.015779558169829247,0.49760069721191824
Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function,0.008012552912245086,0.00626747459874232,0.020099191056449105,0.14787946304694993,-0.0,0.07077440374689484
GABA B receptor activation,0.0079918872011831,0.08508187658383952,0.04851121418401687,0.06894503393244567,-0.0,0.02243886541686899
RUNX1 regulates transcription of genes involved in BCR signaling,0.00781240450878522,-0.0,0.1699341323451221,0.24372499893532942,-0.0,0.22196690389556986
Signaling by FGFR2,0.007810452604767124,-0.0,0.15582104178920145,0.21058254960582584,-0.0,0.846068220477762
Enzymatic degradation of Dopamine by monoamine oxidase,0.00780803855141202,-0.0,0.19500919892776553,0.16599153769498134,-0.0,0.15187917430130407
Diseases associated with glycosaminoglycan metabolism,0.007750294035907939,-0.0,0.0029596237713348924,0.11393813682756987,-0.0,0.19018991061719753
Post-translational protein phosphorylation,0.00767553216980977,0.0712848965323936,0.12208755169734338,0.010182873670831451,-0.0,0.6236596818129306
Sphingolipid de novo biosynthesis,0.007594848068471287,-0.0,0.09606360162475713,0.2725384925738846,-0.0,0.13544147724562364
mitochondrial fatty acid beta-oxidation of unsaturated fatty acids,0.007585665583659296,0.1944359795608848,0.07068596862526375,0.1139383877610568,-0.0,0.4920449023507325
ChREBP activates metabolic gene expression,0.007514046581029397,-0.0,-0.0,0.053645699363012514,0.0015810861136618679,-0.0
"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",0.0073956659178662934,-0.0,0.342751938947487,0.050218217916863386,0.016154092756290987,0.14888529262571965
LGI-ADAM interactions,0.007379291720827374,0.0064531354437803706,-0.0,0.009516846669359372,-0.0,0.021185228087878476
Biosynthesis of DPA-derived SPMs,0.007098922485356118,0.05610886465330972,-0.0,0.09846073565017391,-0.0,0.11404820071705209
Postsynaptic nicotinic acetylcholine receptors,0.007056186858985357,0.050264808780153054,0.019163980985412436,0.04679311486352532,-0.0,-0.0
"SMAC, XIAP-regulated apoptotic response",0.007001451415067429,-0.0,0.09740781250447321,0.1827030621555602,-0.0,0.11519057371815791
MET interacts with TNS proteins,0.006903732352508357,0.0037078766373334925,0.0042436113785543714,0.05050356914510423,-0.0,0.43323377384364864
Synthesis of bile acids and bile salts,0.006697646292831462,0.08192864035417724,0.12264899061675273,0.034773875530847154,-0.0,0.045723634688460996
Defective ABCC8 can cause hypoglycemias and hyperglycemias,0.006578689601847303,0.0026077347766485094,0.020199844020221836,0.027725980430875975,-0.0,0.0270680099515827
Dual Incision in GG-NER,0.006527608911398319,0.03978222168980346,0.1009196380874571,0.11125189622264395,-0.0,0.20998659432954336
Degradation of GABA,0.0064688302284559435,0.013835713543694244,-0.0,0.15675632628238417,0.007627606830075017,0.011689691478913578
VxPx cargo-targeting to cilium,0.006435322334924212,0.016518629249512275,-0.0,0.18772872389457937,-0.0,0.09774384434051257
Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4,0.006388853695582175,0.01006092048367163,0.017768324776463288,0.20614886309638966,-0.0,0.0924901484232095
Downregulation of ERBB4 signaling,0.006355832837093693,-0.0,0.17318088282171723,0.2662411798609446,-0.0,0.005098835306522224
Activation of ATR in response to replication stress,0.006284507628712447,0.008302884668343374,0.0005214845868396997,0.11457999689187366,0.0170058639842268,0.18138490988955436
"Defective CHST14 causes EDS, musculocontractural type",0.0061871537740255545,0.015405176098393116,-0.0,0.04083860600267838,0.19170671411885762,0.08543715149052244
Platelet Adhesion to exposed collagen,0.006161682829110694,-0.0,-0.0,0.0026567896218581562,0.014555722409465456,0.3463754199186321
Activation of caspases through apoptosome-mediated cleavage,0.0061554291642971284,0.014664290046220264,0.19873247273612424,0.05249302646077403,0.015725978442520754,0.2279360948569651
Activation of AMPK downstream of NMDARs,0.006137613716481199,0.07871245109895417,-0.0,0.1895824645173618,0.47995431666538024,0.273981784669442
"Formation of the active cofactor, UDP-glucuronate",0.006050988994300055,-0.0,0.041625412621886786,0.0925671258015055,0.09351407149807948,0.4315448208886647
Acyl chain remodelling of PG,0.006045898868210734,0.01587851670149274,0.2944382890310757,0.06738986576803736,-0.0,0.00609304642154447
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,0.005920526268751163,0.0016167261378174887,1.0544244135255363,0.2811180370820055,-0.0,0.22390815169294337
Metabolism of Angiotensinogen to Angiotensins,0.005907816529253247,0.07655653098551529,-0.0,0.007520600015170852,-0.0,0.11414629150671249
Nucleobase biosynthesis,0.005791944051470435,0.0797581929504097,0.34103872670886504,0.24015641897236562,0.29076145073185616,0.014030024991932503
MicroRNA (miRNA) biogenesis,0.005785476245584672,-0.0,-0.0,0.1043905370319361,0.009140687418574194,0.1668428874726723
mRNA Splicing - Minor Pathway,0.00578474287907266,-0.0,-0.0,0.16073955694002717,0.01601430903127456,0.3853813212607892
Synthesis of Ketone Bodies,0.005688463451751855,0.14939520421377644,0.034641031569627515,0.0674707181418205,-0.0,0.016887641837958472
Metabolism of porphyrins,0.005604209304388777,0.008901828158275003,0.16811703790601137,0.4988870444166848,0.26040031596536434,0.024123662284561694
RUNX1 regulates transcription of genes involved in WNT signaling,0.005537024215416234,-0.0,-0.0,0.06141298405812404,0.05688407996277944,0.1644494522261566
Interaction between L1 and Ankyrins,0.005500847191069575,0.015850393968221767,0.5366989000978777,0.05166768953333961,-0.0,0.42778107860230424
FGFR2 alternative splicing,0.005465881861101893,-0.0,0.000315019599688283,0.09872498581813642,-0.0,0.7408540876476766
Cell-cell junction organization,0.0054514820109061324,0.03568841647572497,-0.0,0.05242868774376867,-0.0,0.33556982522257406
RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,0.005405964250646797,-0.0,0.04561920873273612,0.11243251029625251,0.22662066080856108,0.027253437567596524
tRNA modification in the mitochondrion,0.0053950151126905595,0.008665465368721939,0.006537360253664834,0.1105690698586192,-0.0,0.6164772084836114
Beta oxidation of hexanoyl-CoA to butanoyl-CoA,0.00529657905630817,0.07841551999106866,0.014989600127495898,0.13816568505327237,-0.0,0.15613867434664896
Diseases of Programmed Cell Death,0.005292089808006909,0.006330085618524341,0.020046239117917357,0.17808459774655425,-0.0,0.06060151510667619
Toxicity of botulinum toxin type C (BoNT/C),0.005197444396508578,-0.0,0.12817607427972547,0.06922485108367961,0.016970375533890147,0.27205156603805725
Metabolism of serotonin,0.005142248611136032,-0.0,0.16160325842042994,0.10932376841925087,-0.0,0.09035745626373569
Myogenesis,0.004921733168872962,-0.0,-0.0,0.13801742832945685,-0.0,0.49063216154798667
Signaling by BMP,0.00486739253405715,-0.0,0.007247796277354117,0.14073450237269072,-0.0,0.00711539506374998
Translocation of SLC2A4 (GLUT4) to the plasma membrane,0.004688563714369013,0.32186303169675995,-0.0,0.29792066378755644,0.3532715702698869,0.6259378612369556
Glycogen storage disease type 0 (muscle GYS1),0.0045756671293577245,0.03378463045060276,0.13814262531949767,0.19680614582636546,0.07917744471911797,0.10228151099277084
Hydrolysis of LPC,0.004530234593591804,0.01588870594741845,0.04328507057645503,0.0920067140245298,-0.0,-0.0
Extension of Telomeres,0.004426188340340497,0.007283360472677388,0.09840580505857967,0.051507577408637456,-0.0,7.320425082135616e-05
Biosynthesis of DPAn-3-derived 13-series resolvins,0.004330140225092398,0.00842493250973141,0.0431896025693969,0.010467143832816219,0.017661204660914177,0.030737881422157116
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation,0.004135412097038515,-0.0,0.5978248721489419,0.32832919207221106,0.08417076850096414,0.004486491719622101
Signaling by NOTCH1,0.004118604650045132,-0.0,0.05913213947743859,0.148654353760195,-0.0,0.13900399656012546
Melanin biosynthesis,0.004086519239690492,0.007936148954484839,-0.0,0.17645043945461208,0.2914031693257501,0.005021146846092803
Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,0.004055333305555324,0.07820488278935424,0.01801165327119788,0.12137211521557728,0.2532711793969543,0.34148381412222406
Phenylalanine and tyrosine metabolism,0.0038702331274802293,-0.0,-0.0,0.019227691981254694,-0.0,0.15314070825234433
CREB phosphorylation,0.003795166744854852,0.00027615505688097393,-0.0,0.027085696182586515,-0.0,0.5387290758414149
HCN channels,0.0036309401206243027,-0.0,0.013998124036060855,0.0671009965238908,0.011300219127957275,-0.0
Pyrophosphate hydrolysis,0.003508872634190014,0.07712110322099394,0.0301488722893035,0.09117327390306218,-0.0,0.3151182035249768
Pyruvate metabolism,0.003494308506857247,0.08386760108497907,-0.0,0.05885107264713019,0.27833840180464187,0.7490710573080194
Fibronectin matrix formation,0.0034286133572605164,0.02049529012763478,0.00830967877878408,0.010547199878892945,-0.0,0.062221199985230256
FRS-mediated FGFR4 signaling,0.0033950739960638848,0.005202923804901154,0.049598801020246205,0.20279196396056076,-0.0,-0.0
Aspartate and asparagine metabolism,0.0033881704308299297,0.08513864336152874,-0.0,0.001723952007440628,0.2333113327565854,0.24002617543088803
"XAV939 inhibits tankyrase, stabilizing AXIN",0.0033714532047881547,0.011589278277906744,0.25843363849907836,0.18091619653714075,0.020349953159814332,0.21459449000888683
Acetylcholine binding and downstream events,0.0033355145924066853,-0.0,0.019447482111272434,0.04333174797076708,-0.0,-0.0
NR1H2 & NR1H3 regulate gene expression linked to lipogenesis,0.0033343937299634115,0.01043674572480032,-0.0,0.13725095707407817,0.00145220589379503,0.01669825698316421
MHC class II antigen presentation,0.0033058708876013317,-0.0,0.021148996475227756,0.14606252853957344,-0.0,0.34626747653496504
RUNX3 regulates WNT signaling,0.0032812536481239916,-0.0,-0.0,0.19310429396651788,0.28769008372503685,0.37693829539806933
Intra-Golgi and retrograde Golgi-to-ER traffic,0.0031491983271409963,0.08187610958565175,-0.0,0.3214406035374198,0.07919187975210074,0.717692902860902
Signaling by FGFR2 in disease,0.003140730444113459,-0.0,0.06491082611671295,0.03633856937604478,-0.0,0.24213948074608777
Mitochondrial calcium ion transport,0.0031025101426665285,-0.0,0.20662126913469064,0.2364765498508438,0.01718716496375826,0.02328722128034097
Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4,0.0030124399364688972,0.004323193611085731,0.00980979266778893,0.1874366269262602,-0.0,0.06065504068016209
Long-term potentiation,0.002971316846899631,-0.0,-0.0,0.1812506621937042,-0.0,0.18135361025347116
Glutamate and glutamine metabolism,0.0029364866201867885,0.02787633193177713,-0.0,0.05794646934963902,-0.0,0.012305514427593523
p75NTR recruits signalling complexes,0.0029170602158863405,-0.0,0.09717889339366104,0.21707538970073054,-0.0,0.007486177821677882
SHC-mediated cascade:FGFR1,0.0029027741297041228,0.005047190766389342,0.07491495170897514,0.13343898960186296,-0.0,0.02962137848690368
Uptake and function of diphtheria toxin,0.0028774800512138756,-0.0,-0.0,0.18428218784280367,0.07944679064295691,0.35486000670774925
Apoptotic cleavage of cellular proteins,0.0027071658540887516,0.009897737862386504,0.1872846158865791,0.09380019104060669,-0.0,0.6347842623061247
Vitamins B6 activation to pyridoxal phosphate,0.002611479431941302,-0.0,0.014992165739947182,0.05047655857028365,0.042727510322133865,0.02887551902421649
Signaling by FGFR,0.002521402399526951,0.01542108684626614,0.10411599200506756,0.1938964576683171,-0.0,0.7385875807668294
Retrograde neurotrophin signalling,0.0023228948310096784,-0.0,0.002974824704005693,0.1149743583030575,0.00248821797522932,0.22692401502335943
Calcitonin-like ligand receptors,0.0022720987321723646,0.008091891829995982,0.042228352870647655,0.01745032454199276,-0.0,0.272042517159577
Downstream signaling of activated FGFR4,0.002248049390241205,-0.0,0.1033912220318367,0.06656370696708777,-0.0,-0.0
Synthesis of PC,0.0022337009658154354,0.09098667017291669,-0.0,0.05026313664217603,0.0006274755648390575,0.016179166864300456
Sperm Motility And Taxes,0.00221863941131508,0.00013679672412334823,0.10770803485768216,0.014783244168485182,-0.0,0.020574147251014988
Tandem pore domain potassium channels,0.0021897883228022995,-0.0,-0.0,0.17922042992754117,0.09236989327267543,0.0024908563278328686
O-linked glycosylation of mucins,0.0021500431110559387,-0.0,0.003310798263377163,0.180041431580623,0.036812114339663686,0.6499570009851303
"GABA synthesis, release, reuptake and degradation",0.0020460476549487854,0.07854526860349732,-0.0,0.030164529376256098,-0.0,0.14162441424559158
Transferrin endocytosis and recycling,0.0019645772550058362,0.08181016564461362,0.010459474236786883,0.14191812064026096,0.011300546259614934,0.5219859463328126
Resolution of AP sites via the multiple-nucleotide patch replacement pathway,0.0019124835427170904,0.01058315109841304,0.09601286182405173,0.010970599870550662,-0.0,-0.0
Signalling to p38 via RIT and RIN,0.001875207068335655,0.015762882904300394,0.0023545779925659535,0.13797587611495019,-0.0,0.36914498700047516
Plasma lipoprotein assembly,0.0018459272431298071,0.01212651409180775,0.340138271541083,0.051011245986071,-0.0,0.21313661313617524
Defective SLC16A1 causes symptomatic deficiency in lactate transport (SDLT),0.0018330422372595388,0.013969240841499258,0.001328890680160947,0.13751793556952674,-0.0,0.02579446821904749
Frs2-mediated activation,0.0018173749365272141,-0.0,-0.0,0.010954704317828615,-0.0,0.006139145552447148
Synthesis of PIPs in the nucleus,0.001786118136823155,-0.0,-0.0,0.05408649886951142,0.024943990063981673,0.025365824672821495
Metabolism of nitric oxide: eNOS activation and regulation,0.0017472820152925703,0.01655462859704856,0.07704959604842147,0.03239107722601557,0.03576845296183777,0.24280397764082398
PI5P Regulates TP53 Acetylation,0.0016132562530350883,-0.0,-0.0,0.03594437985970975,-0.0,0.21226802872864486
p130Cas linkage to MAPK signaling for integrins,0.0015981045307195206,-0.0,0.5396807362676804,0.29899733876158807,0.008892139100406394,0.010077159956657911
Metabolism of vitamin K,0.0015477017078445261,-0.0,0.19259534759107602,0.0327536409970516,-0.0,0.04404812045553235
The retinoid cycle in cones (daylight vision),0.001494044226478107,-0.0,0.01779011982299711,0.028657317767747353,-0.0,0.029706308636312635
Apoptotic execution phase,0.0014792797832369933,0.0280310692179191,0.28656308312993706,0.050626366802480005,-0.0,0.4828507514864117
"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",0.0014579851846991097,-0.0,0.1045667418465158,0.136792121018054,0.004582056986741609,0.2440246472042923
Activation of AMPA receptors,0.0013752970971409038,0.05621102185385185,0.008899150682677088,0.06895714660933719,0.0756951394498395,0.2759103275569128
Transport of connexons to the plasma membrane,0.001360512186333229,0.06006222780127327,0.008248414221263434,0.13803578508240574,0.2452776633215346,0.4278900934316138
Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD),0.0013357001626816208,-0.0,0.1675187343100376,0.19459050280006168,-0.0,0.14581611170510045
Signaling by FGFR2 IIIa TM,0.0012865446541603354,-0.0,0.01878802140167929,0.15577250488005998,0.001238431269546291,0.23028803765310693
