,ER Status qvalues,PR Status qvalues,HER2 Status qvalues,Triple Neg qvalues,ER-/PR-/HER2+ qvalues
Beta defensins,1.2096996784698115,1.8349542427092955,0.32680644650243634,1.4244846104246793,0.41140362517259643
IRF3-mediated induction of type I IFN,1.1794214251238637,1.3034944995857796,0.8800620482617946,1.8707028622811477,1.062020193134529
Regulation of signaling by NODAL,1.1778483635327475,0.38425842465789184,1.8171382216801628,0.3911694145010742,0.9401813104061166
Thrombin signalling through proteinase activated receptors (PARs),1.1603670488751567,2.0289773656925814,0.6164493089010099,0.9499584597562456,1.3996612632124164
Conjugation of benzoate with glycine,1.1592770937691352,1.485129754186024,5.274219435880922,4.32495678785773,3.718383722453198
Peptide hormone biosynthesis,1.1543131654622227,1.308698007193762,0.890733064696295,0.6660448872220308,1.6385600074985855
Transcriptional activation of mitochondrial biogenesis,1.1486680922094237,0.671936464176675,0.8351253272207549,3.276972988806652,1.7321280712759133
TRKA activation by NGF,1.1443492299447806,0.5526917872698565,1.3481701076969157,2.0540950632401604,1.4315591386509718
mitochondrial fatty acid beta-oxidation of saturated fatty acids,1.1421931710663757,1.336804565273369,6.899721294487664,3.6142037594397864,3.076947408612111
trans-Golgi Network Vesicle Budding,1.1390416044979017,0.5351365969221958,0.5404179874636535,0.5273295658486232,1.825327459902811
CREB phosphorylation,1.1326031516928377,0.3287970025647753,0.45192789645580894,0.6330672995592849,0.7222286174843721
Advanced glycosylation endproduct receptor signaling,1.1251968358224504,1.2403828323750241,0.8260393698139696,0.42655857401475356,1.6689113440361973
Signaling by WNT,1.1155454152072017,1.140606913519074,1.288428506145913,1.3158857736771599,0.4287042165531129
Chylomicron clearance,1.113123084225421,1.2156526514202488,5.158292687151696,1.8443142890477053,7.640217863818773
Olfactory Signaling Pathway,1.1096463805873875,0.3958472745214917,0.4494293998734788,0.6348867130552179,1.1336891688044965
PKA activation,1.09497611505754,0.4024063470319395,1.479126713779119,1.247391775164751,0.4250659006397461
Keratan sulfate/keratin metabolism,1.0924338331769756,1.0625938497848844,1.8476964110259246,3.30972114099129,2.5828463439144946
tRNA modification in the mitochondrion,1.090717710147474,0.6328733482355924,1.1853683279826994,2.0945218813860476,1.1837394218659651
"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",1.0884062200183455,1.4249981361626525,7.563666348019092,0.6381650767886468,4.161931493220662
Free fatty acid receptors,1.086843752237924,0.30710379284490663,1.3606790675542964,2.725591546632607,1.2932305991016388
Hydrolysis of LPE,1.0714036407830856,0.5223971319730782,8.315981951777433,4.42757187309945,15.000996437458197
Downregulation of SMAD2/3:SMAD4 transcriptional activity,1.0697842056776707,1.4880896288140177,0.47020436902612384,1.2499151039904741,0.41654901875648864
Chylomicron remodeling,1.0522265651366918,0.7964910353856443,3.0954562036986415,2.48864221139655,1.5889391503565737
Serotonin receptors,1.0487287985224307,2.7498791900074755,0.31135181078997815,1.0394073986482866,0.5547882254321002
Phospholipase C-mediated cascade: FGFR1,1.0448019242344895,0.9808441643949972,0.3392521208089207,1.155605128114173,0.3609586542188223
EPHA-mediated growth cone collapse,1.041393228535516,1.1627048810281817,3.5573199700276157,1.796816104114627,1.8328424011355573
MET receptor recycling,1.0367599341297482,2.0431263469105354,0.9485579739622007,1.567189647982201,0.5600859228665194
PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1,1.0315622193944858,1.9284776955347374,0.32451327608775654,0.5049125908552119,1.111597775799749
TWIK-releated acid-sensitive K+ channel (TASK),1.021420938278027,1.329184329269384,0.8851617099783272,1.5056579811558826,0.3094145423315657
Glycoprotein hormones,1.0130553666786786,1.230602389456843,0.7517448083274788,0.622702087283863,1.4724201773811758
Phospholipase C-mediated cascade; FGFR3,0.9950961600331844,0.8538139678274785,0.34153931098801044,1.1239844719183882,0.32386559205800214
Signaling by Hippo,0.9926402808925938,6.9359022875846374,1.0650023907072872,1.2688007181932908,0.569094077490071
Toxicity of botulinum toxin type A (BoNT/A),0.9836518843028862,0.42419958966720367,5.030354421030147,0.4320836972968092,2.309442912369026
Molecules associated with elastic fibres,0.9777869547064746,0.39980981430149404,0.8593229044174654,0.40727840697811585,0.7160106358367704
Glyoxylate metabolism and glycine degradation,0.9720838342145827,2.931243782444933,3.2192987103889648,0.8873525501633578,4.087392138790371
Infectious disease,0.9714748264915465,1.875339427264723,1.1929969181888394,0.4831096099458899,1.666822384622464
Sema4D induced cell migration and growth-cone collapse,0.963924971248121,4.795322189360898,1.1292935038868581,1.460567371036373,0.48128897853934355
Notch-HLH transcription pathway,0.9441222151179154,0.6216213267243536,1.5957717987076803,0.7254430279663231,0.59555966894387
HDMs demethylate histones,0.9358902781013093,3.98156044627521,3.9590260895377987,0.32013611478920634,1.699874020881843
"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",0.9281099555738983,1.1686276972624383,1.0334320481932306,0.5131261646665373,1.2529498675461146
Regulation of cholesterol biosynthesis by SREBP (SREBF),0.9274562282732374,0.8371335860984841,0.3337283669927169,0.31729822145612685,1.364833419636475
Hyaluronan biosynthesis and export,0.9249788559703113,2.1968323626450417,0.588045352154698,1.4908952409949325,0.3654772477727824
Ethanol oxidation,0.9249343624014791,0.3955467930656246,0.38574166997933496,2.8572913039829455,1.2612504957584867
Loss of Function of TGFBR2 in Cancer,0.920397889453046,1.3197220869354822,2.5486337242723835,0.4465030841963646,1.699874020881843
TGFBR2 Kinase Domain Mutants in Cancer,0.920397889453046,1.3197220869354822,2.5486337242723835,0.4465030841963646,1.699874020881843
NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis,0.9192107553253652,2.084582856015424,3.2234130378665324,3.601506552192366,3.2215741312618147
ER to Golgi Anterograde Transport,0.911189862317262,2.4765680144891085,3.1713994791012854,0.5969579995574412,3.2517297747923313
PI-3K cascade:FGFR3,0.9025488707451292,0.4169041999391484,0.4249916394403177,0.7219610515790367,0.5916224910390321
Role of second messengers in netrin-1 signaling,0.8980621875541088,0.45923897874036074,1.8244679980666112,1.902424555125438,1.544195307302685
Retrograde neurotrophin signalling,0.8929960001835636,0.5911635076141288,1.3468937936181862,0.9080802387204767,0.3300489150060912
RNF mutants show enhanced WNT signaling and proliferation,0.8745251560985823,0.42419958966720367,0.9338215236316649,1.247391775164751,0.4109989946382866
Fanconi Anemia Pathway,0.8735117988739461,2.009995506149082,1.984198637492828,1.3023280574382898,0.302372684268816
Myoclonic epilepsy of Lafora,0.8686006898379665,1.6123789230315633,0.3426804758995995,0.36913498803697214,1.0705488030609034
Organic anion transport,0.8573210507401486,0.7837900183343098,0.46060493159845256,1.0367608391443093,0.5288854824759675
Activation of the AP-1 family of transcription factors,0.8546516359744907,1.629586644626317,0.6341412553157445,1.303940818418951,1.1512665670086406
Aryl hydrocarbon receptor signalling,0.8513471519155112,5.036946224368672,1.1030011398715638,0.7208384901610058,0.5347320725515287
Integration of energy metabolism,0.8494582145433999,0.5211674076887636,1.5730637545443071,1.3401993066869546,0.9644769780735528
FGFR1c ligand binding and activation,0.8288546524883984,0.8505987268562785,0.5818672746232282,1.0598041384054506,0.36666941133378234
Negative regulation of NMDA receptor-mediated neuronal transmission,0.827944471293079,2.005213803809038,15.77232075527411,2.8797815988393456,9.616272078291841
Highly sodium permeable acetylcholine nicotinic receptors,0.8133011500370921,2.268388749303512,1.126345309607856,0.8884314424249404,0.5939816636465602
Regulation of gene expression in early pancreatic precursor cells,0.8133011500370921,1.0546641096433365,0.46002533157232356,1.752416648165791,0.7115266236399367
RIPK1-mediated regulated necrosis,0.8128397569047847,0.9591816884435412,0.8024844636677928,0.5131261646665373,1.1452001236488787
Regulated Necrosis,0.8128140786709221,0.9591816884435412,0.8024844636677928,0.5131261646665373,1.1452001236488787
Protein methylation,0.8102401775931263,0.8766552477559098,0.7463608505879357,0.4664961497058044,0.9498475064706665
COPI-independent Golgi-to-ER retrograde traffic,0.8047631369589815,0.6224877841552735,4.581478174558889,4.175335643107926,5.715813441578873
The AIM2 inflammasome,0.8041825638574666,2.2533019392643485,1.4234594324358887,1.9107086222433332,1.1023595256976257
Deposition of new CENPA-containing nucleosomes at the centromere,0.8026523358585435,1.1160314124414437,1.9499558234452736,0.7769594233504504,0.335581055523696
Nucleosome assembly,0.8026523358585435,1.1160314124414437,1.9499558234452736,0.7769594233504504,0.335581055523696
Defective B3GAT3 causes JDSSDHD,0.7984170203314117,1.434072576175723,1.4324170662494093,1.7220373498283235,0.9664431650106355
Blood group systems biosynthesis,0.7984170203314117,1.0765713061381914,3.857984587091748,1.8499234772452686,1.8193959950082592
Xenobiotics,0.7920783416298159,0.4271134925548931,0.3519789042094805,0.3641322044260825,0.317432546385211
FGFR3 ligand binding and activation,0.7907723765264156,0.7583192578561161,0.4366378380695516,0.9810690798087225,0.39113515546352123
FGFR3 mutant receptor activation,0.7886751124016235,0.7575167352103137,0.4366378380695516,0.9790118778897863,0.3912495204891879
FGFR3c ligand binding and activation,0.7882655033243935,0.7575125273526448,0.4366378380695516,0.9779981006198806,0.3912495204891879
Signaling by activated point mutants of FGFR3,0.7882655033243935,0.7575125273526448,0.4366378380695516,0.9788307833661102,0.3912495204891879
NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,0.7788342674294205,1.419346140239154,3.708808069024841,3.62024837071877,3.3445021676281517
Transport to the Golgi and subsequent modification,0.7609815568411046,2.0269948162688145,2.4509323062352943,0.599257125915946,2.7702153840596275
NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose,0.745388205542703,1.6943260871753854,3.580864045603315,3.3668402723287003,3.560419444562648
RSK activation,0.7440217301672207,0.40366934371789676,0.4366378380695516,0.32206789896661986,0.8069952360431232
Nef Mediated CD4 Down-regulation,0.7333608974913299,3.8117746632958833,3.096074793837896,0.4838216912434582,1.443460361471967
Methylation,0.7267874691686094,0.6500070999866762,0.31135181078997815,1.8017554630347283,1.6128149146835673
mRNA decay by 3' to 5' exoribonuclease,0.7182970614452705,0.9390492396846408,0.6372525928105914,0.6799646505948175,0.38963245750439246
FGFR3b ligand binding and activation,0.7124985850308648,0.3179217903105324,0.6362845790668108,0.5192695088120328,0.5230671182394184
PI3K events in ERBB4 signaling,0.7124335726529266,2.263339462654298,1.4256654845054866,0.4177247264940158,0.9110264550216357
ARL13B-mediated ciliary trafficking of INPP5E,0.7117971561536655,0.9961357773893584,0.3056972786561963,1.5464171535603786,0.5906863820008933
"Defective AVP does not bind AVPR1A,B and causes neurohypophyseal diabetes insipidus (NDI)",0.6996325203708937,0.6650435160731982,0.348350246287274,0.5317286022484448,0.796916733409309
Cam-PDE 1 activation,0.6988928634359239,0.6469186602430389,0.5027795964046992,2.6694928200333536,1.559121861218423
HCMV Infection,0.6854219905907993,0.8595877088050409,1.4135380188177815,0.5591310804097505,0.436742970971476
Lewis blood group biosynthesis,0.6834138275406869,1.1678569778950714,3.9341110536670354,1.6743933873719046,1.8939515280442365
VLDL clearance,0.6802442909649759,1.5906388040295476,1.8825789138482494,0.44622971195913763,1.3782346795691403
NRAGE signals death through JNK,0.66994580748647,0.9307984089595599,10.39986946229771,3.6687486003806726,3.59886261514178
PLCG1 events in ERBB2 signaling,0.6698086562043081,1.0951774220805695,5.711148837972517,1.2472445818195381,2.9048159452543922
DNA Double Strand Break Response,0.6662997557196466,1.0973452611422785,1.8535596652930457,0.7428542104544392,0.33919191035113416
Integrin cell surface interactions,0.6647146194700261,0.8914321523292897,1.3438367854775057,1.432533186849875,0.745204751884035
"Transport of vitamins, nucleosides, and related molecules",0.6605170413036884,1.2443589304812899,5.6401281743298695,3.043059298326193,2.8491816190913006
Cellular Senescence,0.6540640405638728,2.5051436983378803,3.0286958777011783,0.47352905095316583,0.6864549607503035
Conjugation of phenylacetate with glutamine,0.6490511709618776,0.6533091250450352,0.9162812255059609,0.3029641538903767,1.301559588481589
NCAM1 interactions,0.6321422288800606,0.4352749983246074,0.7136006262142646,0.3126075564713015,0.5147100307946074
Protein repair,0.6249807309645978,1.4700498757911455,12.846529347527971,4.003564524213559,6.4775944499819325
PI-3K cascade:FGFR4,0.621739152911995,0.46610815159284846,0.9045718865602242,0.43895791672039175,0.5372933747614816
Activation of Na-permeable kainate receptors,0.6182487370428744,0.7017915390969747,2.25847986322245,0.3349624275231453,1.9439068743305516
Relaxin receptors,0.6164359622887785,0.37608873360528455,0.32743910315495117,0.4873105647332245,0.4751844999918368
Activation of RAC1 downstream of NMDARs,0.6149389117499314,0.5778665757629041,0.5709788223529808,3.438110618742437,3.2578714946465124
Hyaluronan uptake and degradation,0.604668856638869,0.6991862049767655,0.9089444722927498,0.626152964222532,0.7754154566700016
Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization,0.6043222556192303,2.093213203689431,5.168214582721162,0.7817178669597671,1.619436628793004
Formation of ATP by chemiosmotic coupling,0.6015152652993244,0.6816144738929709,0.3933931863779156,0.5746856431165414,0.3661227901021697
NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake ,0.6007613135769322,1.5882417504146034,3.6826835985903217,3.022223554841105,3.7033808069542493
Mitochondrial Uncoupling Proteins,0.5991678240995711,1.4071184421086091,25.12611489964641,7.255802201593944,18.12331582749276
The proton buffering model,0.5991678240995711,1.4071184421086091,25.12611489964641,7.255802201593944,18.12331582749276
The fatty acid cycling model,0.5991678240995711,1.4071184421086091,25.12611489964641,7.255802201593944,18.12331582749276
Degradation of the extracellular matrix,0.5954649547012463,0.5394280066316582,1.27903626583365,0.33477548074836055,0.6956149423228057
Phospholipase C-mediated cascade; FGFR2,0.5893524498343966,0.4760235618522335,0.551992639157947,0.7275167679837153,0.3883817973173038
